Nama Toko,Kode Makanan,Kode Makanan ,Nama Makanan,Kode + Nama Makanan ,Add Ons,Description ,Harga,Open Link,Wishlist,Photos,Step,Format Pemesanan
Bakso Pak Joko,BPJ03,BPJ03 ,Bakso Iga,BPJ03 Bakso Iga,,,Rp. 35.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ04,BPJ04 ,Bakso Urat,BPJ04 Bakso Urat,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ05,BPJ05 ,Bakso Daging Halus,BPJ05 Bakso Daging Halus,,,Rp. 18.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ06,BPJ06 ,Bakso Tahu,BPJ06 Bakso Tahu,,,Rp. 16.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ07,BPJ07 ,Bakso Pelangi,BPJ07 Bakso Pelangi,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ08,BPJ08 ,Iga Bakar BBQ,BPJ08 Iga Bakar BBQ,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ09,BPJ09 ,Soup Buah ,BPJ09 Soup Buah ,,,Rp. 16.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ10,BPJ10 ,Juice Jambu,BPJ10 Juice Jambu,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ11,BPJ11 ,Es Teh Manis,BPJ11 Es Teh Manis,,,Rp. 5.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ12,BPJ12 ,Juce Strawberry,BPJ12 Juce Strawberry,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ13,BPJ13 ,Juice Alpukat,BPJ13 Juice Alpukat,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ14,BPJ14 ,Juice Buah Naga,BPJ14 Juice Buah Naga,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ15,BPJ15 ,Es Jeru,BPJ15 Es Jeru,,,Rp. 10.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bakso Pak Joko,BPJ16,BPJ16 ,Juice Mangga,BPJ16 Juice Mangga,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR01,BR01 ,Kopi Tubruk,BR01 Kopi Tubruk,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR02,BR02 ,Kopi Siram,BR02 Kopi Siram,,,Rp. 25.000/ Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR03,BR03 ,Kopi Press Angin,BR03 Kopi Press Angin,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR04,BR04 ,Kopi Tetes,BR04 Kopi Tetes,,,Rp. 25.000/ Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR05,BR05 ,Kopi Jahe,BR05 Kopi Jahe,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR06,BR06 ,Espresso,BR06 Espresso,,,Rp. 25.000/ Rp. 40.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR07,BR07 ,Americano,BR07 Americano,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR08,BR08 ,Piccolo,BR08 Piccolo,,,Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR09,BR09 ,Cappucino,BR09 Cappucino,,,Rp. 25.000/Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR10,BR10 ,Latte,BR10 Latte,,,Rp. 25.000/Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR11,BR11 ,Caramel Latte,BR11 Caramel Latte,,,Rp. 30.000/Rp. 35.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR12,BR12 ,Hazelnut Latte,BR12 Hazelnut Latte,,,Rp. 30.000/Rp. 35.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR13,BR13 ,Mochaccino ,BR13 Mochaccino ,,,Rp. 25.000/Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR14,BR14 ,Nutellatte,BR14 Nutellatte,,,Rp. 35.000/Rp. 40.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR15,BR15 ,Vanilla Latte,BR15 Vanilla Latte,,,Rp. 30.000/Rp. 35.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR16,BR16 ,Green Tea Latte,BR16 Green Tea Latte,,,Rp. 30.000/Rp. 35.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR17,BR17 ,Chocolate,BR17 Chocolate,,,Rp. 25.000/Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR18,BR18 ,Bandrek,BR18 Bandrek,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR19,BR19 ,Teh Kocok Baba,BR19 Teh Kocok Baba,,,Rp. 25.000/ Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR20,BR20 ,Jeruk Nipis,BR20 Jeruk Nipis,,,Rp. 20.000/ Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR21,BR21 ,Jeruk Borneo,BR21 Jeruk Borneo,,,Rp. 20.000/ Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR22,BR22 ,Teh Tawar,BR22 Teh Tawar,,,Rp. 10.000/ Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR23,BR23 ,Teh Manis,BR23 Teh Manis,,,Rp. 15.000/ Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR24,BR24 ,Lemon Tea,BR24 Lemon Tea,,,Rp. 20.000/ Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR25,BR25 ,Lychee Tea,BR25 Lychee Tea,,,Rp. 30.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR26,BR26 ,Saparilla Badak,BR26 Saparilla Badak,,,Rp. 18.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR27,BR27 ,Air Mineral,BR27 Air Mineral,,,Rp. 5.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR28,BR28 ,Telur Ayam Kampung (rebus1/2 matang) 15k,BR28 Telur Ayam Kampung (rebus1/2 matang) 15k,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR29,BR29 ,Roti Bakar (susu/ cokelat/ keju/ campur),BR29 Roti Bakar (susu/ cokelat/ keju/ campur),,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR30,BR30 ,Mpek2 Kapal Selam,BR30 Mpek2 Kapal Selam,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR31,BR31 ,Roti Goreng,BR31 Roti Goreng,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR32,BR32 ,Mie+ Telur Asin (Rebus/ Goreng),BR32 Mie+ Telur Asin (Rebus/ Goreng),,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR33,BR33 ,Sosis Bakar,BR33 Sosis Bakar,,,Rp. 13.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR34,BR34 ,Cireng,BR34 Cireng,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR35,BR35 ,Pisang Goreng,BR35 Pisang Goreng,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR36,BR36 ,Pisang Keju Susu,BR36 Pisang Keju Susu,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR37,BR37 ,Pisang Keju Coklat,BR37 Pisang Keju Coklat,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR38,BR38 ,Tahu Aci,BR38 Tahu Aci,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR39,BR39 ,Singkong Goreng,BR39 Singkong Goreng,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Baracik (Kopi Tanah Air),BR40,BR40 ,Kentang Goreng,BR40 Kentang Goreng,,,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bro Star,BS01,BS01 ,Paket Dory Salted Egg,BS01 Paket Dory Salted Egg,,,,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Bro Star,BS02,BS02 ,Paket Dorry Crispy,BS02 Paket Dorry Crispy,,,,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
